StatsType,Project,CPID,TC,RAT,RAC,AvgRAC,Mag
byCPIDbyProject,milkyway@home,17aa020a4ba5a2875ae61bd6db3522fe,352425.264288,1638052803.024875,13.438347,13.438347,0.000000,
byCPIDbyProject,milkyway@home,1963a6f109ea770c195a0e1afacd2eba,7822566.381997,1528745102.148592,0.092195,0.092195,0.000000,
byCPIDbyProject,milkyway@home,19a79c7f0a8a1baacef8ca37c49def33,1274967.377737,1638052320.890099,24387.536283,24387.536283,3.760000,
byCPIDbyProject,milkyway@home,19eb3ac940b95a7c3c8b0e8e4892ddcf,70960.753664,1638052803.024875,0.177521,0.177521,0.000000,
byCPIDbyProject,milkyway@home,1a5850d306575a1858189efe3d805dcb,34723087.722873,1638052692.421324,56493.870775,56493.870775,8.710000,
byCPIDbyProject,milkyway@home,1a8309fae79be20b42354b049e392fb3,685466.911022,1638051441.495839,7190.305277,7190.305277,1.110000,
byCPIDbyProject,milkyway@home,1ac793c529cd6ffa942afaef7c5068c2,20207.458402,1501696502.517181,0.090285,0.090285,0.000000,
byCPIDbyProject,milkyway@home,1ae18cfa24f0f9f8401c9fafae9075d8,14525979.513219,1638047834.565328,1483.877452,1483.877452,0.230000,
byCPIDbyProject,milkyway@home,1b15befe93b7e60f216e030484488203,9796.508396,1505479202.571147,0.099882,0.099882,0.000000,
byCPIDbyProject,milkyway@home,1b2d955e6e7eb64243c4890f41c4c3a8,3916171.778267,1638052671.150499,11410.665505,11410.665505,1.760000,
byCPIDbyProject,milkyway@home,1b401b18b75b6f3cff54da984c696eb6,5466968.380001,1616762702.770513,0.087916,0.087916,0.000000,
byCPIDbyProject,milkyway@home,1bb993deb5284d5f357c6ef05d8eddb2,21968579.159865,1638051276.436399,7414.327842,7414.327842,1.140000,
byCPIDbyProject,milkyway@home,1d0732882664b7a8eae2bb9741ab3121,111871432.153722,1638052368.874941,85134.884018,85134.884018,13.130000,
byCPIDbyProject,milkyway@home,1d27758d0e56c5e47695b30fbcbc6d3a,28421353.294974,1638045219.638265,21352.823097,21352.823097,3.290000,
byCPIDbyProject,milkyway@home,1d3fc38caddc84a5e046b8399ebdcf00,80076.047175,1638052803.024875,64.372381,64.372381,0.010000,
byCPIDbyProject,milkyway@home,1d6edd6a256cfa93cacd0a881ddc685c,30244143.354425,1638034450.080735,352.228356,352.228356,0.050000,
byCPIDbyProject,milkyway@home,1dcebc202817a01ac4806ad9ccb488c8,630073.709203,1638052803.024875,2701.894991,2701.894991,0.420000,
byCPIDbyProject,milkyway@home,1de1053f09015bad3db1d6a8c2be32e7,23959076.547672,1638052628.613917,19708.936383,19708.936383,3.040000,
byCPIDbyProject,milkyway@home,1e240363cbe48e99394365022b18a429,3914720.846592,1638052803.024875,2190.657256,2190.657256,0.340000,
byCPIDbyProject,milkyway@home,1eb9f73c78d63f11136821c2c511e140,8687107.210000,1638032834.098676,17696.872672,17696.872672,2.730000,
byCPIDbyProject,milkyway@home,1f409e6b69a8290c8419ab06f5bb8727,178775014.313440,1638052777.033454,1631827.225845,1631827.225845,251.580000,
byCPIDbyProject,milkyway@home,1f46c1aee0261e172fcaa2179fbc78f6,110411.399667,1631816403.011706,0.098833,0.098833,0.000000,
byCPIDbyProject,milkyway@home,1f81c925258a48abe4fae04920e6cc66,75282133.416578,1638051822.886223,106479.876300,106479.876300,16.420000,
byCPIDbyProject,milkyway@home,1fef4f3310b85515924ff0d37b8ff981,590967.330655,1638052803.024875,365.440981,365.440981,0.060000,
byCPIDbyProject,milkyway@home,2041e87b31103bf69e785cb737df49ab,393510.189753,1629207303.176212,0.085679,0.085679,0.000000,
byCPIDbyProject,milkyway@home,2082de95f77c4a69fc878de0bb3b2af5,6359.326504,1468500602.737262,0.096836,0.096836,0.000000,
byCPIDbyProject,milkyway@home,209cf08ce2d60e836894ef4fb991ddc9,9362.474534,1430436602.754504,0.091865,0.091865,0.000000,
byCPIDbyProject,milkyway@home,20f61ef88e062ed3b0d4db302b05d430,64040.914000,1638050898.014698,5242.123902,5242.123902,0.810000,
byCPIDbyProject,milkyway@home,21101ba0c2397c2f42c2db510575c5aa,4504056.446548,1638052803.024875,865.254527,865.254527,0.130000,
byCPIDbyProject,milkyway@home,213692e90aaca3de6d2cab1c275a91b3,4196883.161914,1638052803.024875,921.902388,921.902388,0.140000,
byCPIDbyProject,milkyway@home,218360054f3f61db8c1ab816fb0c050f,39681.279470,1638007530.751811,622.594258,622.594258,0.100000,
byCPIDbyProject,milkyway@home,21ee63e77e5c4f731daead05524382dc,8984883.823402,1627824302.704627,0.099459,0.099459,0.000000,
byCPIDbyProject,milkyway@home,2216dd529a9215f237f8d5a59a975af4,90915311.314866,1638052708.090882,260330.772953,260330.772953,40.130000,
byCPIDbyProject,milkyway@home,22e780633b72fbc4a484769edbacf5ea,4745493.056872,1638051663.848188,24061.476855,24061.476855,3.710000,
byCPIDbyProject,milkyway@home,23f4d1d548f535b543a62707df14f11f,296160.347738,1638052803.024875,614.848027,614.848027,0.090000,
byCPIDbyProject,milkyway@home,2419fb27eba52ae5972930cf1125e276,11083182.312474,1469221503.002519,0.098205,0.098205,0.000000,
byCPIDbyProject,milkyway@home,241c68fbf201a285efa7fdebbda038a9,1418351.134457,1561308302.918728,0.098727,0.098727,0.000000,
byCPIDbyProject,milkyway@home,25247e504736d41b333535ad14deb150,127675955.224666,1638047087.741360,4374.035781,4374.035781,0.670000,
byCPIDbyProject,milkyway@home,25d003249f8a48a462584bc4bf550e26,8105359.218767,1638052141.165019,32273.651283,32273.651283,4.980000,
byCPIDbyProject,milkyway@home,25ec44b1784ed33aacd252b285562a0e,3.623059,1331419801.824074,0.093384,0.093384,0.000000,
byCPIDbyProject,milkyway@home,271870e186c59eeb85f29c65888d4b54,20931252.133322,1638044958.674560,20392.386284,20392.386284,3.140000,
byCPIDbyProject,milkyway@home,27240e68a3e56448711218e924c4a520,230.363000,1633803903.028910,0.099680,0.099680,0.000000,
byCPIDbyProject,milkyway@home,27702958fec39e2a060ca7a2a55b3a83,439887.003902,1638038662.685567,140.806059,140.806059,0.020000,
byCPIDbyProject,milkyway@home,27841bacbf2ccdb70eeb13005ad18510,12376502.782341,1637880003.331434,2314.773356,2314.773356,0.360000,
byCPIDbyProject,milkyway@home,27b5d9565a0b5584840619f70c2b1d2f,11398601.284126,1628688902.970124,0.086030,0.086030,0.000000,
byCPIDbyProject,milkyway@home,28a5c23a1061697f57db1edd9ba4549a,17665344.481246,1638052432.538938,4486.309619,4486.309619,0.690000,
byCPIDbyProject,milkyway@home,28e0ae8715768aff53e2dc971251402c,8045581.037972,1552967402.519979,0.095744,0.095744,0.000000,
byCPIDbyProject,milkyway@home,29f12dc6023619cab1c87f1f52914dfc,175603086.751867,1638052713.358450,269516.271409,269516.271409,41.550000,
byCPIDbyProject,milkyway@home,2a258e2335606b01e3d8701ad7d63c5f,299154.947143,1466609102.601979,0.094023,0.094023,0.000000,
byCPIDbyProject,milkyway@home,2a36939a9f3cff33952ed33dbdaeb8b7,6942752.821329,1638050744.784699,5049.803602,5049.803602,0.780000,
byCPIDbyProject,milkyway@home,2b087a5b9d7e37cd961eb32226e743c4,1185622.681000,1637079603.407208,0.092453,0.092453,0.000000,
byCPIDbyProject,milkyway@home,2b2f5770fd9683f2db706b7abe333bdb,90390211.636091,1638052755.804989,175716.924817,175716.924817,27.090000,
byCPIDbyProject,milkyway@home,2c90f0dd67d2659cd60f79241a663338,23294821.426087,1638050484.386061,4945.723588,4945.723588,0.760000,
byCPIDbyProject,milkyway@home,2cf3f182687e2eefe4103d7f2f8a373e,405090959.826499,1638052724.146748,309331.882929,309331.882929,47.690000,
byCPIDbyProject,milkyway@home,2d8398cb34871cd48f3281ca1b69c93b,13549636.396335,1625405102.823300,0.088192,0.088192,0.000000,
byCPIDbyProject,milkyway@home,2d970fb5b1c4c346876cfa0bffa73980,198516.425300,1618923003.143026,0.083713,0.083713,0.000000,
byCPIDbyProject,milkyway@home,2dd44aa22dfc64dd51466f61762f95da,2324734.527734,1638036561.222661,19285.081581,19285.081581,2.970000,
byCPIDbyProject,milkyway@home,2e034241e4c2ec68476680aa33113b92,46824689.418897,1625577903.347908,0.085799,0.085799,0.000000,
byCPIDbyProject,milkyway@home,2e8a816b5e889024deeefc4893c656d5,47803.568385,1553620202.274933,0.098338,0.098338,0.000000,
byCPIDbyProject,milkyway@home,2ee371464c8ac8882ebc8147298ee148,86831.408630,1638052803.024875,168.995224,168.995224,0.030000,
byCPIDbyProject,milkyway@home,2f466f1422af73eb806fe3c610fc042d,329095.408439,1395747303.072221,0.095445,0.095445,0.000000,
byCPIDbyProject,milkyway@home,2f744fe6bb4eff509eb238298adfd510,7823429.443484,1638046291.515513,821.779339,821.779339,0.130000,
byCPIDbyProject,milkyway@home,2fcaf5ae175f8b604fdf344b1d970092,500053.425098,1479539402.362976,0.090472,0.090472,0.000000,
byCPIDbyProject,milkyway@home,304f3e33a3d821adc3f75b71f41ba101,305049.762427,1638052803.024875,782.158826,782.158826,0.120000,
byCPIDbyProject,milkyway@home,307f6656d708c429a6c4174114fc834d,146070467.933083,1632939902.283313,0.095976,0.095976,0.000000,
byCPIDbyProject,milkyway@home,3081ff717f5e91cd0b47da5349bda89d,10092113.008023,1548812403.350855,0.092572,0.092572,0.000000,
byCPIDbyProject,milkyway@home,30a0f3215dbfed4dea7655eb8bda2b7f,7197163.837107,1631540102.824607,0.097660,0.097660,0.000000,
byCPIDbyProject,milkyway@home,30f5528a9117e37fbed11a03190244c0,1959393.884569,1638044617.952077,5483.109781,5483.109781,0.850000,
byCPIDbyProject,milkyway@home,31a9906481de3f8055e8341bfe085f36,1299849.116638,1579627802.699712,0.083354,0.083354,0.000000,
byCPIDbyProject,milkyway@home,31ccfdbc030653cc7a3e34cd6a51a156,761475797.107451,1610302802.254395,0.095314,0.095314,0.000000,
byCPIDbyProject,milkyway@home,3238ed33fd0ce096016a82a60343a2ef,1147739.802431,1624195204.138460,0.095478,0.095478,0.000000,
byCPIDbyProject,milkyway@home,326bb50c0dd0ba9d46e15fae3484af35,168520787.085948,1638052724.225356,95959.052875,95959.052875,14.790000,
byCPIDbyProject,milkyway@home,3291e38fdc01513616b9f86f1db5981a,3922299.165664,1638052803.024875,5752.134297,5752.134297,0.890000,
byCPIDbyProject,milkyway@home,3297d2bfe4b92d5e8020df9c985b32d3,111562171.602242,1638052603.547037,70633.959959,70633.959959,10.890000,
byCPIDbyProject,milkyway@home,3362631a91f5e3f2167b55df0b0fda0a,2553792.123540,1634754303.544460,0.099540,0.099540,0.000000,
byCPIDbyProject,milkyway@home,34d68eb799e5dc39b66b160b6da29e19,61078.028367,1629034502.514218,0.091034,0.091034,0.000000,
byCPIDbyProject,milkyway@home,354096db94bd57d3a6a017f091422cd9,404999.715063,1626614702.726539,0.093324,0.093324,0.000000,
byCPIDbyProject,milkyway@home,36da28c90270f816d5e941695665b352,10441.241504,1627305903.104054,0.088979,0.088979,0.000000,
byCPIDbyProject,milkyway@home,36e914d7388ab7d009bfc76d772a45d5,14255.380559,1631816403.011706,0.098825,0.098825,0.000000,
byCPIDbyProject,milkyway@home,374c61cfad513f44440f8d1df24b3488,6116776.448649,1637880003.331434,94.341956,94.341956,0.010000,
byCPIDbyProject,milkyway@home,392adbefe3921e9fc8162c8b448455c7,37685487.579769,1638050617.588866,34555.005168,34555.005168,5.330000,
byCPIDbyProject,milkyway@home,396b857ebb282b222e9e0bb1a6efb66b,12294583.886820,1638037410.501531,31384.157444,31384.157444,4.840000,
byCPIDbyProject,milkyway@home,396e312bacb22431cdf4b668c956979e,451092.543496,1624713902.740961,0.095972,0.095972,0.000000,
byCPIDbyProject,milkyway@home,3a558c5770f8f9b1ece8c4846db27234,15195691.982447,1608229203.100695,0.089033,0.089033,0.000000,
byCPIDbyProject,milkyway@home,3a6e337ecd2ddcfe89175dfa25b1ca46,10262252.576075,1636240802.940059,0.098568,0.098568,0.000000,
byCPIDbyProject,milkyway@home,3aa3516cf3b19b343ae7c164fec56916,8407.436000,1511207102.591607,0.091885,0.091885,0.000000,
byCPIDbyProject,milkyway@home,3b3faf83b8d631ce312eeaedecd761b5,538134.433275,1512795902.709557,0.096641,0.096641,0.000000,
byCPIDbyProject,milkyway@home,3b506ca17b3c9fba239d8059ca4846cf,229.046000,1526366102.450618,0.098119,0.098119,0.000000,
byCPIDbyProject,milkyway@home,3b50869b75a8b4e8e1ea5458cdc49990,3029089.238125,1638035221.871260,42811.948215,42811.948215,6.600000,
byCPIDbyProject,milkyway@home,3b63c8d93e0405a5e51cf2d5f38a7208,1429288.656000,1637361602.619970,0.098502,0.098502,0.000000,
byCPIDbyProject,milkyway@home,3b6669280d5a4853f0c90687141fa63e,297214540.161018,1637079603.407208,0.099041,0.099041,0.000000,
byCPIDbyProject,milkyway@home,3bb73397429a02d4333113e17c4efa30,1595766.806668,1605118802.591739,0.082786,0.082786,0.000000,
byCPIDbyProject,milkyway@home,3c077620e211d1237d796b34fe93941d,1324823617.627043,1638052803.024875,0.365198,0.365198,0.000000,
byCPIDbyProject,milkyway@home,3c6ca19c7e7dbe77ce4621873b622988,213.759239,1276185907.594150,0.098681,0.098681,0.000000,
byCPIDbyProject,milkyway@home,3d06fd4156b70091c49374a4b77824f2,256824.915296,1638051494.439652,5604.572862,5604.572862,0.860000,
byCPIDbyProject,milkyway@home,3d64f524b19ee1bdba6412a2d81a7fbb,2124972.511599,1638052803.024875,0.430170,0.430170,0.000000,
byCPIDbyProject,milkyway@home,3dce20b63cea22cd34177f9b634205a5,11714488.844282,1638052803.024875,29.860482,29.860482,0.000000,
byCPIDbyProject,milkyway@home,3e2530a3c3bec8cb6f4f4448f5302ada,8003066.177852,1638051986.762207,25819.908895,25819.908895,3.980000,
byCPIDbyProject,milkyway@home,3e4e5ee66e0105c11dff0eed0519cf2f,957617.050269,1637880003.331434,247.729619,247.729619,0.040000,
byCPIDbyProject,milkyway@home,3ec2759ecb973f1bf3b49c7551edce02,19184.032203,1629380102.676890,0.083940,0.083940,0.000000,
byCPIDbyProject,milkyway@home,3ecc72f9401ae975757bf3ef0af64994,204135212.273685,1638050882.076780,393995.500193,393995.500193,60.740000,
byCPIDbyProject,milkyway@home,3f127b8615d04f577784556b1bd42cf8,4515584.498162,1638036959.014353,10581.500651,10581.500651,1.630000,
byCPIDbyProject,milkyway@home,3f6b519a871e698973d52a71deb53236,27360.121000,1410574203.089040,0.098655,0.098655,0.000000,
byCPIDbyProject,milkyway@home,3f7cec9144a62341f910ce4988a72233,111552.991000,1638052803.024875,270.269757,270.269757,0.040000,
byCPIDbyProject,milkyway@home,409cf489ffa2334fc448c82ce11c3bef,6708051.343071,1609784402.801119,0.082697,0.082697,0.000000,
byCPIDbyProject,milkyway@home,411567587e0d91da48f891aef5b1e218,2328309.330161,1621083603.002321,0.090055,0.090055,0.000000,
byCPIDbyProject,milkyway@home,41261836240e4689f414b6ad927cb4b9,4288.681820,1331275801.973965,0.090590,0.090590,0.000000,
byCPIDbyProject,milkyway@home,41275606d85d84b69e074e932d70a36c,2975070.991000,1638039389.784064,883.548782,883.548782,0.140000,
byCPIDbyProject,milkyway@home,41b39760eef03849f7c97bf365c8cf8d,10394247.301997,1573924803.078329,0.096367,0.096367,0.000000,
byCPIDbyProject,milkyway@home,4241fd73dcad939fb441e20f91e89ead,11792547.969421,1638052803.024875,24787.807902,24787.807902,3.820000,
byCPIDbyProject,milkyway@home,4279581b5f4f1f558e1a96286f3dc517,49193.255389,1638052803.024875,984.439306,984.439306,0.150000,
byCPIDbyProject,milkyway@home,42a267f97d98e4da5063c1a83bb16ba5,6193.089564,1638052803.024875,8.678032,8.678032,0.000000,
byCPIDbyProject,milkyway@home,430304e7fdc9aca5e8e0a8839bbe09fd,115577.487000,1638052803.024875,199.040784,199.040784,0.030000,
byCPIDbyProject,milkyway@home,43340b4219d99a414de0c7ec53fc2afc,15338788.203343,1638052803.024875,19161.363166,19161.363166,2.950000,
byCPIDbyProject,milkyway@home,43ad9b65323714952a5a4f5afcd9e082,812716.603966,1638019661.406589,1336.301434,1336.301434,0.210000,
byCPIDbyProject,milkyway@home,44d6e35610efb67608241b34d9ee7857,1046879.757000,1567357803.062005,0.091930,0.091930,0.000000,
byCPIDbyProject,milkyway@home,451889758cfee0a56f3978d269ea11be,3533071.623640,1602353402.503230,0.098941,0.098941,0.000000,
byCPIDbyProject,milkyway@home,452c302daf5930ad85a2dd895c698c45,191841.197208,1638052803.024875,22.167049,22.167049,0.000000,
byCPIDbyProject,milkyway@home,4563338e20bb2bc44d6ea9dc28bb70f9,19467134.924532,1638052050.167496,5641.492008,5641.492008,0.870000,
byCPIDbyProject,milkyway@home,456cd59771f1e50533a8c033165b9d12,3392204.610261,1638047203.165741,342.323247,342.323247,0.050000,
byCPIDbyProject,milkyway@home,461130cde9314eac9d08bb32f26239f1,178705972.360373,1638052803.266155,711353.991924,711353.991924,109.670000,
byCPIDbyProject,milkyway@home,46416f76caf00f281e103c79ba0e5f53,38761.340360,1638052803.024875,82.066473,82.066473,0.010000,
byCPIDbyProject,milkyway@home,468fb293d7403c4b70559a5465c4c91f,210942.462634,1638052803.024875,2817.626721,2817.626721,0.430000,
byCPIDbyProject,milkyway@home,47169107c091ec1cdc3289f49a1accf4,21471559.405568,1608747602.780720,0.084738,0.084738,0.000000,
byCPIDbyProject,milkyway@home,47cd1c657d6623641f2c0bfd9b086bb3,8000.440668,1256529914.363160,0.073106,0.073106,0.000000,
byCPIDbyProject,milkyway@home,47ce0c638855e0553ab3a20220f2b962,27720135.986156,1638052803.024875,7990.434959,7990.434959,1.230000,
byCPIDbyProject,milkyway@home,48702ff7e416d3f0f65a3b2af2bf25dc,2495853.430803,1637990422.866344,9912.299141,9912.299141,1.530000,
byCPIDbyProject,milkyway@home,48b36e89a248e864fcf92b537791edca,302188116.477028,1638052654.766485,179756.266758,179756.266758,27.710000,
byCPIDbyProject,milkyway@home,492eb71a7b2d0c2ff5b369596a4d0096,147579.953532,1520653502.764880,0.094849,0.094849,0.000000,
byCPIDbyProject,milkyway@home,495ab3a5de85166ef3ecb6f4f638cd29,67309998.871381,1637880003.331434,17.474062,17.474062,0.000000,
byCPIDbyProject,milkyway@home,49f5d6ae6795dc13de42bc56af591a42,1443525.162480,1638042230.689909,4927.408710,4927.408710,0.760000,
byCPIDbyProject,milkyway@home,4a7d815d29be5adc1b7052f465f0d1ea,1500332.781628,1638042830.131918,4882.417396,4882.417396,0.750000,
byCPIDbyProject,milkyway@home,4b96d3c3a8c712d05f5bf33c3a368158,21835799.969034,1638044303.454655,31713.598350,31713.598350,4.890000,
byCPIDbyProject,milkyway@home,4c0eb661ed67994e9229e785dc5312ec,3963370.750000,1632767102.863540,0.092415,0.092415,0.000000,
byCPIDbyProject,milkyway@home,4c857b69f3a7086c6b412b6d30e939a1,2087084.037293,1638052803.024875,0.524783,0.524783,0.000000,
byCPIDbyProject,milkyway@home,4d69be38d1ee1cda339425600732f38c,2009160.693516,1638025554.099776,870.380973,870.380973,0.130000,
byCPIDbyProject,milkyway@home,4e7faf6b489905fec64dbc7246aedec0,1141822.890246,1638050473.670127,720.158708,720.158708,0.110000,
byCPIDbyProject,milkyway@home,4eda1f24ebc0ae9d550bd4b5731d3a51,14655521.627777,1631540102.824607,0.097796,0.097796,0.000000,
byCPIDbyProject,milkyway@home,4f0fecd04be3a74c46aa9678f780d028,5119752.269605,1638050012.169040,989.802874,989.802874,0.150000,
byCPIDbyProject,milkyway@home,4f4c22865751a0ddec009df96db4c9ae,274056.808659,1635877802.375551,0.091455,0.091455,0.000000,
byCPIDbyProject,milkyway@home,4fd29419c616a2933b502f22213f89b9,1178624.866177,1638052803.024875,895.428992,895.428992,0.140000,
byCPIDbyProject,milkyway@home,50652746971651962e90bf9481c40c62,662543.214047,1638034983.038757,16091.095797,16091.095797,2.480000,
byCPIDbyProject,milkyway@home,50ca6e74f7efa6b06fc0a1aabacf0801,6857188.891133,1638050734.274802,41981.469088,41981.469088,6.470000,
byCPIDbyProject,milkyway@home,50df797b5f82c00e5204b65a34ab36e9,5860034.152017,1638052803.024875,5901.932591,5901.932591,0.910000,
byCPIDbyProject,milkyway@home,513af4784ff3a8a432ed01978fcf8239,125607.990770,1525104603.212723,0.098646,0.098646,0.000000,
byCPIDbyProject,milkyway@home,5197047ee3ab232f6d1b99ce8003963a,53284637.967382,1588700402.281566,0.089660,0.089660,0.000000,
byCPIDbyProject,milkyway@home,52589390be4364cba353d5207b3ef635,135635.063654,1638052803.024875,1.052938,1.052938,0.000000,
byCPIDbyProject,milkyway@home,52987d1393808fffee993135ab177d02,9471698.059920,1638052803.024875,113.654787,113.654787,0.020000,
byCPIDbyProject,milkyway@home,52b4b14c1772781151a80edde9d3be34,502243420.716053,1638052771.578184,179062.924382,179062.924382,27.610000,
byCPIDbyProject,milkyway@home,52bb37029aeb0a811f0057862a8a9da8,510370.658278,1638052803.024875,22.228747,22.228747,0.000000,
byCPIDbyProject,milkyway@home,535b50f7791361b44695505dd91f040e,1274957.568800,1628343302.955006,0.097580,0.097580,0.000000,
byCPIDbyProject,milkyway@home,53d3a84892f81a599c160e9d54ded5ed,39158480.384778,1638052588.475627,90767.972709,90767.972709,13.990000,
byCPIDbyProject,milkyway@home,53fc4bbcc5fe35486d29c069a208e869,861119.867661,1638045576.121794,10383.946735,10383.946735,1.600000,
